CATCODE,CLASS,SUBCLASS,NAME,NUM_1,UNIT_1,H,COUNTY,ST,LATITUDE,LONGITUDE,ALT (ft ASL),R95 (sm),VNTK_M,VNTK_S,DATE REVIEWED,REVIEWER,CHANGE_LOG1,
80010,ECON,"AIRFIELD, CIVILIAN",BISBEE DOUGLAS INTERNATIONAL,11,EMB/YR,US,COCHISE,AZ,31.46894,-109.60375,"4,124",0.90,09P0,12P0,20201015,DMT,,
75200,OMT,MILITARY BASES,FORT HUACHUCA,1,,US,COCHISE,AZ,31.53582,-110.36632,"5,538",7.0,09P0,12P0,20220201,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION ELPA CIMARRON AZ,"15,000",CERT_HP,US,COCHISE,AZ,32.31653,-109.68822,"4,395",0.02,11Q7,13Q7,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION ELPA SAN SIMON AZ,"20,010",CERT_HP,US,COCHISE,AZ,32.21440,-109.08443,"3,882",0.03,11Q7,13Q7,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION ELPA WILCOX AZ,"28,000",CERT_HP,US,COCHISE,AZ,32.10883,-109.66224,"4,472",0.03,11Q7,13Q7,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,NORTHROP GRUMMAN SIERRA VISTA AZ,"590,000,000",$$$$,US,COCHISE,AZ,31.56725,-110.25603,"4,457",0.05,14Q7,16Q7,20220202,DMT,,
80020,ECON,"AIRFIELDS, JOINT USE",SIERRA VISTA MUNICIPAL - LIBBY AAF,1,EMB/YR,US,COCHISE,AZ,31.58847,-110.34439,"4,644",1.0,09P0,12P0,20220202,DMT,,
85100,LC3,RADAR SYSTEMS,TARS B-41 L-88 FT HUACHUCA AZ,1,,US,COCHISE,AZ,31.48583,-110.29574,"4,875",0.05,10Q7,10Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP MONTICELLO,"1,980",MW,US,TITUS,TX,33.09120,-95.03870,363,0.09,14Q7,18Q7,20220202,DMT,,
75200,OMT,MILITARY BASES,ARIZONA ARNG CAMP NAVAJO,1,,US,COCONINO,AZ,35.19479,-111.85060,"7,206",3.6,09P0,12P0,20220201,DMT,,
43900,ECON,DAMS,COLORADO RIVER DAM (GLEN CANYON),"27,000,000",ACRE-FT,US,COCONINO,AZ,36.93788,-111.48421,"3,642",0.10,39P0,41P0,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",FLAGSTAFF PULLIAM,"119,864",EMB/YR,US,COCONINO,AZ,35.13830,-111.67110,"7,015",0.80,09P0,12P0,20201015,DMT,,
41910,LC3,SPECIAL COMMS,GEP WILLAMS AZ,1,,US,COCONINO,AZ,35.13133,-112.13478,"7,785",0.02,10Q6,12Q7,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",GRAND CANYON NATIONAL PARK,"250,990",EMB/YR,US,COCONINO,AZ,35.95220,-112.14690,"6,567",0.87,09P0,12P0,20201015,DMT,,
42200,ECON,HE POWER PLANTS,HEPP (MCNARY),991,MW,US,UMATILLA,OR,45.93379,-119.29755,369,0.10,16Q8,18Q8,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION ELPA FLAGSTAFF AZ,"11,000",CERT_HP,US,COCONINO,AZ,35.22849,-111.55606,"6,764",0.02,11Q7,13Q7,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION ELPA LEUPP AZ,"43,260",CERT_HP,US,COCONINO,AZ,35.30606,-111.09472,"4,954",0.05,11Q7,13Q7,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION ELPA WILLIAMS AZ,"43,400",CERT_HP,US,COCONINO,AZ,35.30526,-112.06053,"6,970",0.05,11Q7,13Q7,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION TRWT 2 AZ,"41,500",CERT_HP,US,COCONINO,AZ,35.28650,-111.86734,"7,497",0.05,11Q7,13Q7,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION TRWT 3 AZ,"41,500",CERT_HP,US,COCONINO,AZ,35.30414,-110.84703,"4,767",0.05,11Q7,13Q7,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",PAGE MUNICIPAL,"25,387",EMB/YR,US,COCONINO,AZ,36.92607,-111.44835,"4,260",0.70,09P0,12P0,20201015,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP CONEMAUGH,"1,963",MW,US,INDIANA,PA,40.38455,-79.06050,"1,089",0.10,14Q7,18Q7,20220202,DMT,,
84000,LC3,SPACE SYSTEMS,US NAVY PRECISION OPTICAL INTERFEROMETER,1,,US,COCONINO,AZ,35.09596,-111.53387,"7,238",0.10,09P0,12P0,20220202,DMT,,
75200,OMT,MILITARY BASES,USNO FLAGSTAFF STATION,1,,US,COCONINO,AZ,35.18419,-111.74048,"7,569",0.15,09P0,12P0,20220201,DMT,,
25110,ECON,SULFURIC ACID PRODUCTION,ASARCO HAYDEN AZ,"2,820",MTPD,US,GILA,AZ,33.00389,-110.77602,"2,107",0.30,11Q7,13Q7,20220202,DMT,,
25110,ECON,SULFURIC ACID PRODUCTION,FCX MIAMI AZ,"1,370",MTPD,US,GILA,AZ,33.41444,-110.85833,"3,577",0.05,11Q7,13Q7,20220202,DMT,,
25110,ECON,SULFURIC ACID PRODUCTION,FCX SAFFORD AZ,"1,550",MTPD,US,GRAHAM,AZ,32.93028,-109.70389,"3,746",0.05,11Q7,13Q7,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",SAFFORD REGIONAL,16,EMB/YR,US,GRAHAM,AZ,32.85333,-109.63508,"3,168",0.60,09P0,12P0,20201015,DMT,,
44110,ECON,"BRIDGES, INTERSTATE HWY",COLORADO RIVER I-10 AZ,1,,US,LA PAZ,AZ,33.60468,-114.53065,270,0.10,17Q8,23Q8,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION ELPA ALAMO LAKE AZ,"20,500",CERT_HP,US,LA PAZ,AZ,34.06816,-113.61084,"1,798",0.03,11Q7,13Q7,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION ELPA CASTLE DOME AZ,"1,590",CERT_HP,US,LA PAZ,AZ,33.53677,-114.18572,"1,266",0.01,11Q7,13Q7,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION ELPA WENDEN AZ,"15,760",CERT_HP,US,LA PAZ,AZ,33.53985,-113.45564,"1,447",0.02,11Q7,13Q7,20220202,DMT,,
99999,OMT,"MILITARY FORCES, AIRCRAFT",161ST ARW (KC-135R),1,ARS,US,MARICOPA,AZ,33.42722,-112.01210,"1,117",0.15,12P0,14P0,20220202,DMT,,
41920,LC3,4ESS SWITCH,4ESS SWITCH (MESAAZTL),1,,US,MARICOPA,AZ,33.42123,-111.85797,"1,239",0.02,10Q6,12Q7,20220202,DMT,,
41920,LC3,4ESS SWITCH,4ESS SWITCH (PHNXAZMA),1,,US,MARICOPA,AZ,33.45000,-112.07698,"1,089",0.02,10Q6,12Q7,20220202,DMT,,
99999,OMT,"MILITARY FORCES, AIRCRAFT","56TH FW (F-16C/D, F-35A)",8,FS,US,MARICOPA,AZ,33.53479,-112.36938,"1,070",0.65,12P0,14P0,20220202,DMT,,
43900,ECON,DAMS,AGUA FRIA RIVER DAM (NEW WADELL),"811,784",ACRE-FT,US,MARICOPA,AZ,33.84706,-112.26608,"1,736",0.40,39P0,41P0,20220202,DMT,,
44110,ECON,"BRIDGES, INTERSTATE HWY",AGUA FRIA RIVER I-10 AZ,1,,US,MARICOPA,AZ,33.45782,-112.33333,975,0.15,17Q8,23Q8,20220202,DMT,,
75200,OMT,MILITARY BASES,ARIZONA ARNG AASF1 PAPAGO MILITARY RESERVATION,1,,US,MARICOPA,AZ,33.46637,-111.96310,"1,267",0.55,09P0,12P0,20220201,DMT,,
75200,OMT,MILITARY BASES,ARIZONA ARNG STUMP NG/RC,1,,US,MARICOPA,AZ,33.46455,-112.60176,"1,292",1.2,09P0,12P0,20220201,DMT,,
91400,LC3,STATE AREA HQ,ARIZONA NG JFHQ PHOENIX AZ,1,,US,MARICOPA,AZ,33.47073,-111.96500,"1,255",0.10,10P0,12P0,20220202,DMT,,
74200,LC3,STATE CAPITOL,ARIZONA STATE CAPITOL,1,,US,MARICOPA,AZ,33.44814,-112.09696,"1,075",0.10,10P0,12P2,20220202,DMT,,
74201,LC3,STATE EOC,ARIZONA STATE EOC,1,,US,MARICOPA,AZ,33.46647,-111.96918,"1,242",0.10,10P0,12P2,20220202,DMT,,
49620,ECON,COLLEGES AND UNIVERSITIES,ARIZONA STATE UNIVERSITY,1,,US,MARICOPA,AZ,33.42424,-111.92805,"1,165",0.60,10P0,12P2,20220202,DMT,,
41920,LC3,CRITICAL TELECOM,AT&T APACHE JUNCTION AZ (APJTAZ01),1,,US,MARICOPA,AZ,33.49475,-111.64071,"2,535",0.02,10Q6,12Q7,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,AVNET CHANDLER AZ,1,$$$$,US,MARICOPA,AZ,33.30304,-111.95392,"1,167",0.05,14Q7,16Q7,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,AVNET PHOENIX AZ,1,$$$$,US,MARICOPA,AZ,33.42748,-111.98001,"1,137",0.05,14Q7,16Q7,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,BAE SYSTEMS LAND & ARMAMENTS PHOENIX AZ,"33,000,000",$$$$,US,MARICOPA,AZ,33.37570,-111.98597,"1,226",0.05,14Q7,16Q7,20220202,DMT,,
45311,ECON,INTERMODAL FACILITIES,BNSF COFC GLENDALE AZ,1,,US,MARICOPA,AZ,33.51556,-112.16056,"1,146",0.50,11Q5,13Q5,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,BOEING MESA AZ,"20,000,000,000",$$$$,US,MARICOPA,AZ,33.47041,-111.72389,"1,385",0.40,14Q7,16Q7,20220202,DMT,,
74300,LC3,CITY HALL,CHANDLER CITY HALL,"275,987",POPULATION,US,MARICOPA,AZ,33.30120,-111.84112,"1,219",0.10,10P0,12P2,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",FALCON FIELD,23,EMB/YR,US,MARICOPA,AZ,33.46084,-111.72833,"1,377",0.50,09P0,12P0,20201015,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,GENERAL DYNAMICS MISSION SYSTEMS SCOTTSDALE AZ,"2,300,000,000",$$$$,US,MARICOPA,AZ,33.46232,-111.90463,"1,217",0.30,14Q7,16Q7,20220202,DMT,,
80030,OMT,"AIRFIELDS, MILITARY",GILA BEND AF AUX,1,EMB/YR,US,MARICOPA,AZ,32.88785,-112.71961,848,0.80,09P0,12P0,20220202,DMT,,
75200,OMT,MILITARY BASES,GILA BEND AF AUX FIELD,1,,US,MARICOPA,AZ,32.89015,-112.72819,842,1.0,09P0,12P0,20220201,DMT,,
43900,ECON,DAMS,GILA RIVER DAM (PAINTED ROCK),"4,831,500",ACRE-FT,US,MARICOPA,AZ,33.07391,-113.01401,701,0.20,39P0,41P0,20220202,DMT,,
74300,LC3,CITY HALL,GILBERT CITY HALL,"267,918",POPULATION,US,MARICOPA,AZ,33.33171,-111.78903,"1,244",0.10,10P0,12P2,20220202,DMT,,
74300,LC3,CITY HALL,GLENDALE CITY HALL,"248,325",POPULATION,US,MARICOPA,AZ,33.53941,-112.18536,"1,152",0.10,10P0,12P2,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",GLENDALE MUNICIPAL,98,EMB/YR,US,MARICOPA,AZ,33.52692,-112.29514,"1,050",0.70,09P0,12P0,20201015,DMT,,
75200,OMT,MILITARY BASES,GOLDWATER ANGB,1,,US,MARICOPA,AZ,33.42583,-112.01168,"1,118",0.30,09P0,12P0,20220201,DMT,,
42200,ECON,HE POWER PLANTS,HEPP (PRIEST RAPIDS),956,MW,US,GRANT,WA,46.64565,-119.90750,511,0.05,16Q8,18Q8,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,HONEYWELL INTERNATIONAL GLENDALE AZ,"47,000,000",$$$$,US,MARICOPA,AZ,33.65806,-112.18401,"1,274",0.10,14Q7,16Q7,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,HONEYWELL INTERNATIONAL PHOENIX AZ,"3,800,000,000",$$$$,US,MARICOPA,AZ,33.44626,-112.00559,"1,127",0.15,14Q7,16Q7,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,HONEYWELL INTERNATIONAL PHOENIZ AZ,"800,000,000",$$$$,US,MARICOPA,AZ,33.67963,-112.09679,"1,430",0.20,14Q7,16Q7,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,HONEYWELL INTERNATIONAL TEMPE AZ,"4,200,000,000",$$$$,US,MARICOPA,AZ,33.33658,-111.95963,"1,221",0.10,14Q7,16Q7,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,IRIDIUM GOVERNMENT SERVICES TEMPE AZ,"120,000,000",$$$$,US,MARICOPA,AZ,33.33928,-111.90133,"1,190",0.05,14Q7,16Q7,20220202,DMT,,
42141,ECON,SPENT FUEL INSTALLATIONS,ISFSI NPP PALO VERDE,"2,578",MT,US,MARICOPA,AZ,33.38779,-112.85671,958,0.13,45Z0,45Z0,20220202,DMT,,
85100,LC3,RADAR SYSTEMS,JSS LRRS J-29 CARSR HUMBOLDT MT AZ,1,,US,MARICOPA,AZ,33.98114,-111.79794,"5,218",0.03,10Q7,10Q7,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,L3HARRIS TEMPE AZ,"290,000,000",$$$$,US,MARICOPA,AZ,33.41562,-111.96876,"1,147",0.05,14Q7,16Q7,20220202,DMT,,
80030,OMT,"AIRFIELDS, MILITARY",LUKE AFB,1,EMB/YR,US,MARICOPA,AZ,33.53497,-112.38320,"1,067",1.3,09P0,12P0,20220202,DMT,,
75200,OMT,MILITARY BASES,LUKE AFB,1,,US,MARICOPA,AZ,33.53521,-112.37333,"1,070",1.8,09P0,12P0,20220201,DMT,,
43410,ECON,ADVANCED MEDICAL CENTERS,MAYO CLINIC-PHOENIX AZ,16,USNEWS20-21 (AHR),US,MARICOPA,AZ,33.65852,-111.95566,"1,567",0.15,14Q7,17Q7,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,MD HELICOPTERS MESA AZ,"980,000,000",$$$$,US,MARICOPA,AZ,33.46475,-111.72994,"1,378",0.10,14Q7,16Q7,20220202,DMT,,
74300,LC3,CITY HALL,MESA CITY HALL,"504,258",POPULATION,US,MARICOPA,AZ,33.41562,-111.83074,"1,241",0.10,10P0,12P2,20220202,DMT,,
42140,ECON,NUCLEAR POWER PLANTS,NPP TURKEY POINT,"2,861",MW,US,MIAMI-DADE,FL,25.43444,-80.33114,15,0.05,14Q7,18Q7,20220403,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,ORBITAL SCIENCES CORPORATION CHANDLER AZ,"2,700,000,000",$$$$,US,MARICOPA,AZ,33.28189,-111.88939,"1,185",0.25,14Q7,16Q7,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,PACIFIC SCIENTIFIC ENERGETIC MATERIALS CHANDLER AZ,"27,000,000",$$$$,US,MARICOPA,AZ,33.28290,-111.96346,"1,156",0.10,14Q7,16Q7,20220202,DMT,,
74300,LC3,CITY HALL,PEORIA CITY HALL,"190,985",POPULATION,US,MARICOPA,AZ,33.57661,-112.24034,"1,135",0.10,10P0,12P2,20220202,DMT,,
74300,LC3,CITY HALL,PHOENIX CITY HALL,"1,608,139",POPULATION,US,MARICOPA,AZ,33.44880,-112.07705,"1,088",0.10,10P0,12P2,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",PHOENIX DEER VALLEY,189,EMB/YR,US,MARICOPA,AZ,33.68831,-112.08256,"1,461",1.4,09P0,12P0,20201015,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",PHOENIX GOODYEAR,139,EMB/YR,US,MARICOPA,AZ,33.42328,-112.37536,956,0.90,09P0,12P0,20201015,DMT,,
80020,ECON,"AIRFIELDS, JOINT USE",PHOENIX SKY HARBOR INTERNATIONAL,"22,433,552",EMB/YR,US,MARICOPA,AZ,33.43428,-112.01158,"1,120",1.2,09P0,12P0,20220202,DMT,,
80011,ECON,AIRFIELD CARGO FACILITIES,PHOENIX SKY HARBOR INTERNATIONAL CARGO AREA,"2,211,071,090",LBLW19,US,MARICOPA,AZ,33.42506,-112.01720,"1,114",0.20,09P0,12P0,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",PHOENIX-MESA GATEWAY,"881,855",EMB/YR,US,MARICOPA,AZ,33.30783,-111.65547,"1,356",1.2,09P0,12P0,20201015,DMT,,
21820,OMT,POL STORAGE,POL STORAGE GOLDWATER ANGB,1,,US,MARICOPA,AZ,33.42561,-112.01015,"1,119",0.05,21Q9,21Q9,20220202,DMT,,
21820,OMT,POL STORAGE,POL STORAGE LUKE AFB,1,,US,MARICOPA,AZ,33.54633,-112.36096,"1,082",0.05,21Q9,21Q9,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,ROBERTSON FUEL SYSTEMS TEMPE AZ,"1,100,000,000",$$$$,US,MARICOPA,AZ,33.34364,-111.94834,"1,203",0.10,14Q7,16Q7,20220202,DMT,,
44110,ECON,"BRIDGES, INTERSTATE HWY",SALT RIVER I-10 AZ,1,,US,MARICOPA,AZ,33.41941,-112.01856,"1,092",0.10,17Q8,23Q8,20220202,DMT,,
43900,ECON,DAMS,SALT RIVER-AZ DAM (THEODORE ROOSEVELT),"1,653,043",ACRE-FT,US,MARICOPA,AZ,33.67164,-111.16125,"2,077",0.10,39P0,41P0,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",SCOTTSDALE,"2,390",EMB/YR,US,MARICOPA,AZ,33.62289,-111.91053,"1,471",0.80,09P0,12P0,20201015,DMT,,
74300,LC3,CITY HALL,SCOTTSDALE CITY HALL,"241,361",POPULATION,US,MARICOPA,AZ,33.49316,-111.92081,"1,252",0.10,10P0,12P2,20220202,DMT,,
74300,LC3,CITY HALL,SURPRISE CITY HALL,"143,148",POPULATION,US,MARICOPA,AZ,33.62957,-112.36804,"1,210",0.10,10P0,12P2,20220202,DMT,,
74300,LC3,CITY HALL,TEMPE CITY HALL,"180,587",POPULATION,US,MARICOPA,AZ,33.42494,-111.93838,"1,168",0.10,10P0,12P2,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP WANSLEY,"1,957",MW,US,HEARD,GA,33.41334,-85.03276,735,0.20,14Q7,18Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP DAN E KARN,"1,946",MW,US,BAY,MI,43.64500,-83.84007,586,0.12,14Q7,18Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP POSSUM POINT,"1,944",MW,US,PRINCE WILLIAM,VA,38.53692,-77.28010,34,0.13,14Q7,18Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP AGUIRRE,"1,934",MW,US,SALINAS,PR,17.94928,-66.23169,37,0.09,14Q7,18Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP AES ALAMITOS,"1,922",MW,US,LOS ANGELES,CA,33.76931,-118.10096,14,0.10,14Q7,18Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP GALLATIN,"1,918",MW,US,SUMNER,TN,36.31536,-86.40058,473,0.08,14Q7,18Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP BIG BEND,"1,904",MW,US,HILLSBOROUGH,FL,27.79573,-82.40337,7,0.10,14Q7,18Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP BIG CAJUN 2,"1,903",MW,US,POINTE COUPEE,LA,30.72701,-91.36879,38,0.11,14Q7,18Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP BALDWIN,"1,894",MW,US,RANDOLPH,IL,38.20449,-89.85511,446,0.09,14Q7,18Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP KEYSTONE,"1,884",MW,US,ARMSTRONG,PA,40.66005,-79.34096,"1,009",0.10,14Q7,18Q7,20220202,DMT,,
45310,ECON,RAILROAD YARDS,UP PHOENIX YARD AZ,"44,855",,US,MARICOPA,AZ,33.44343,-112.05484,"1,091",0.40,11Q5,13Q5,20220202,DMT,,
43900,ECON,DAMS,BILL WILLIAMS DAM (ALAMO),"1,409,000",ACRE-FT,US,MOHAVE,AZ,34.23209,-113.60233,"1,262",0.10,39P0,41P0,20220202,DMT,,
44110,ECON,"BRIDGES, INTERSTATE HWY",COLORADO RIVER I-40 AZ,1,,US,MOHAVE,AZ,34.71728,-114.48691,465,0.10,17Q8,23Q8,20220202,DMT,,
42200,ECON,HE POWER PLANTS,HEPP (NORTHFIELD MOUNTAIN),940,MW,US,FRANKLIN,MA,42.61294,-72.45765,756,0.03,16Q8,18Q8,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",KINGMAN,44,EMB/YR,US,MOHAVE,AZ,35.25948,-113.93805,"3,403",0.80,09P0,12P0,20201015,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",LAKE HAVASU CITY,21,EMB/YR,US,MOHAVE,AZ,34.57112,-114.35828,755,0.75,09P0,12P0,20201015,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",LAUGHLIN/BULLHEAD INTERNATIONAL,"134,498",EMB/YR,US,MOHAVE,AZ,35.15461,-114.55933,662,0.80,09P0,12P0,20201015,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION ELPA DUTCH FLAT AZ,"12,150",CERT_HP,US,MOHAVE,AZ,34.57470,-113.99357,"2,084",0.02,11Q7,13Q7,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION ELPA HACKBERRY AZ,"15,270",CERT_HP,US,MOHAVE,AZ,35.17079,-113.70278,"3,794",0.02,11Q7,13Q7,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION TRWT 1 AZ,"41,500",CERT_HP,US,MOHAVE,AZ,35.19766,-113.36247,"5,066",0.05,11Q7,13Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP CARDINAL,"1,880",MW,US,JEFFERSON,OH,40.25220,-80.64860,671,0.20,14Q7,18Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP MIDLAND COGENERATION,"1,854",MW,US,MIDLAND,MI,43.58610,-84.22420,633,0.16,14Q7,18Q7,20220202,DMT,,
45310,ECON,RAILROAD YARDS,BNSF WINSLOW YARD AZ,1,,US,NAVAJO,AZ,35.02927,-110.71619,"4,887",0.60,11Q5,13Q5,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION ELPA DILKON AZ,"27,450",CERT_HP,US,NAVAJO,AZ,35.39655,-110.33524,"5,909",0.03,11Q7,13Q7,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",SHOW LOW REGIONAL,"4,042",EMB/YR,US,NAVAJO,AZ,34.26547,-110.00567,"6,413",0.75,09P0,12P0,20201015,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP FORNEY,"1,851",MW,US,KAUFMAN,TX,32.75625,-96.49065,400,0.11,14Q7,18Q7,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",WINSLOW - LINDBERGH REGIONAL,25,EMB/YR,US,NAVAJO,AZ,35.02191,-110.72252,"4,902",1.0,09P0,12P0,20201015,DMT,,
99999,OMT,"MILITARY FORCES, AIRCRAFT",162ND FW (F-16C/D),3,FS,US,PIMA,AZ,32.12894,-110.94865,"2,562",0.20,12P0,14P0,20220202,DMT,,
99999,OMT,"MILITARY FORCES, AIRCRAFT",355TH FW (A-10C),3,FS,US,PIMA,AZ,32.17385,-110.88377,"2,636",0.30,12P0,14P0,20220202,DMT,,
99999,OMT,"MILITARY FORCES, AIRCRAFT",355TH WING (HC-130J),1,RS,US,PIMA,AZ,32.16690,-110.87604,"2,668",0.15,12P0,14P0,20220202,DMT,,
41920,LC3,4ESS SWITCH,4ESS SWITCH (TCSNAZMA),1,,US,PIMA,AZ,32.22397,-110.96946,"2,388",0.02,10Q6,12Q7,20220202,DMT,,
99999,OMT,"MILITARY FORCES, AIRCRAFT",55TH WING (EC-130H),3,ECS,US,PIMA,AZ,32.15272,-110.86074,"2,722",0.10,12P0,14P0,20220202,DMT,,
80030,OMT,"AIRFIELDS, MILITARY",DAVIS MONTHAN AFB,1,EMB/YR,US,PIMA,AZ,32.16636,-110.88317,"2,651",1.5,09P0,12P0,20220202,DMT,,
75200,OMT,MILITARY BASES,DAVIS MONTHAN AFB,1,,US,PIMA,AZ,32.16080,-110.84872,"2,733",4.3,09P0,12P0,20220201,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,HONEYWELL INTERNATIONAL TUCSON AZ,"200,000,000",$$$$,US,PIMA,AZ,32.40629,-110.94305,"2,619",0.10,14Q7,16Q7,20220202,DMT,,
85100,LC3,RADAR SYSTEMS,JSS LRRS J-29A ARSR-4 AJO AZ,1,,US,PIMA,AZ,32.43101,-112.94523,"2,589",0.03,10Q7,10Q7,20220202,DMT,,
80010,ECON,"AIRFIELD, CIVILIAN",MARANA REGIONAL,87,EMB/YR,US,PIMA,AZ,32.40956,-111.21839,"2,024",0.70,09P0,12P0,20201015,DMT,,
40100,ECON,FFRDC FACILITIES,NATIONAL OPTICAL-INFRARED ASTRONOMY RESEARCH LABORATORY,1,,US,PIMA,AZ,32.23350,-110.94755,"2,451",0.05,14Q7,16Q7,20220202,DMT,,
21520,ECON,NG COMPRESSOR STATIONS,NG COMPRESSOR STATION ELPA VAIL AZ,"20,010",CERT_HP,US,PIMA,AZ,32.06639,-110.80991,"2,957",0.03,11Q7,13Q7,20220202,DMT,,
21820,OMT,POL STORAGE,POL STORAGE DAVIS-MONTHAN AFB 1,1,,US,PIMA,AZ,32.16725,-110.87359,"2,671",0.05,21Q9,21Q9,20220202,DMT,,
21820,OMT,POL STORAGE,POL STORAGE DAVIS-MONTHAN AFB 2,1,,US,PIMA,AZ,32.15985,-110.85951,"2,719",0.10,21Q9,21Q9,20220202,DMT,,
21820,OMT,POL STORAGE,POL STORAGE TUCSON ANGB,1,,US,PIMA,AZ,32.13305,-110.95169,"2,547",0.05,21Q9,21Q9,20220202,DMT,,
60000,ECON,DEFENSE INDUSTRIAL BASE,RAYTHEON TUCSON AZ,"65,000,000,000",$$$$,US,PIMA,AZ,32.10705,-110.94818,"2,595",1.0,14Q7,16Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP LIMESTONE,"1,850",MW,US,LIMESTONE,TX,31.42336,-96.25167,468,0.12,14Q7,18Q7,20220202,DMT,,
42100,ECON,THERMAL POWER PLANTS,TPP SAN JUAN,"1,848",MW,US,SAN JUAN,NM,36.80233,-108.43835,"5,304",0.12,14Q7,18Q7,20220202,DMT,,
75200,OMT,MILITARY BASES,TUCSON ANGB,1,,US,PIMA,AZ,32.13140,-110.94925,"2,559",0.45,09P0,12P0,20220201,DMT,,
74300,LC3,CITY HALL,TUCSON CITY HALL,"542,629",POPULATION,US,PIMA,AZ,32.22261,-110.97471,"2,375",0.10,10P0,12P2,20220202,DMT,,
